@relation 'CM1_fix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 11 {A,B,D,C}
@attribute 14 {A,C,B,D}
@attribute 19 {A,B,D,C}
@attribute 6 {A,B,D,C}
@attribute 18 {A,B,C,D}
@attribute 17 {A,B,C,D}
@attribute 1 {A,B,C,D}
@attribute 9 {A,B,C,D}
@attribute 5 {A,B,C,D}
@attribute 20 {A,B,C,D}
@attribute 4 {A,B,C,D}
@attribute 10 {A,B,C,D}
@attribute 12 {A,B,C,D}
@attribute 15 {A,C,B,D}
@attribute 16 {A,C,D}
@attribute 21 {A,C,B,D}
@attribute 2 {A,B,C,D}
@attribute 8 {A,B,C,D}
@attribute 7 {A,C,D,B}
@attribute 13 {A,C,D}
@attribute 3 {A,B,D}
@attribute class {FALSE,TRUE}

@data
B,B,B,B,A,B,A,A,B,A,A,B,B,A,A,A,B,B,C,C,A,FALSE
B,B,B,B,B,B,A,A,B,B,A,B,B,A,A,A,B,B,C,C,A,FALSE
B,A,B,B,B,B,A,B,B,B,A,B,B,A,A,A,B,B,C,A,A,FALSE
B,B,B,B,B,B,A,B,B,B,A,B,B,A,A,A,B,B,C,A,A,FALSE
B,B,B,B,B,B,A,B,B,B,A,B,B,B,A,A,B,B,C,A,A,FALSE
B,A,B,B,B,B,A,B,B,B,A,B,B,A,A,A,B,B,C,C,A,FALSE
B,B,B,B,B,B,A,B,B,B,A,B,B,A,A,A,B,B,C,C,A,FALSE
B,C,B,B,B,B,A,B,B,B,A,B,B,A,A,A,B,B,C,C,A,TRUE
B,C,B,B,B,B,A,B,B,B,A,B,B,B,A,A,B,B,C,C,A,FALSE
B,B,B,B,B,B,A,B,B,B,A,B,B,C,A,A,B,B,C,D,A,FALSE
B,C,B,B,B,B,A,B,B,B,A,B,B,A,A,A,B,B,C,D,A,FALSE
B,A,B,B,B,B,A,C,B,B,A,B,B,A,A,A,B,B,C,A,A,FALSE
B,A,B,B,B,B,A,C,B,B,A,B,B,B,A,A,B,B,C,A,A,FALSE
B,A,B,A,A,B,A,A,A,A,B,B,B,A,A,A,B,B,C,A,A,FALSE
B,A,B,A,A,B,A,A,A,A,B,B,B,B,A,A,B,B,C,A,A,FALSE
A,A,B,A,A,A,A,B,A,A,B,A,A,A,A,A,B,A,D,A,A,FALSE
B,B,B,A,B,B,A,A,B,B,B,B,B,A,A,A,B,B,C,A,A,FALSE
B,C,B,B,B,C,A,B,B,B,B,C,C,C,A,A,B,C,B,A,A,TRUE
B,C,B,B,A,B,A,A,B,A,B,B,B,A,A,A,B,B,C,C,A,FALSE
B,C,B,B,B,B,A,A,B,B,B,B,B,A,A,A,B,B,C,C,A,FALSE
B,A,B,B,B,B,A,B,B,B,B,B,B,A,A,A,B,B,C,A,A,FALSE
B,B,B,B,B,B,A,B,B,B,B,B,B,A,A,A,B,B,C,A,A,FALSE
B,C,B,B,B,B,A,B,B,B,B,B,B,A,A,A,B,B,C,A,A,FALSE
B,B,B,B,A,B,A,B,B,A,B,B,B,A,A,A,B,B,C,C,A,FALSE
B,A,B,B,C,B,A,C,B,C,B,B,B,A,A,A,B,B,C,C,A,FALSE
B,C,B,B,B,B,A,B,B,B,A,C,C,B,A,C,C,C,A,D,A,FALSE
B,A,B,B,A,B,A,A,B,B,A,B,B,A,A,C,C,C,B,A,A,FALSE
B,A,B,B,B,B,A,A,B,B,A,B,B,A,A,C,C,C,B,A,A,FALSE
B,B,B,B,B,B,A,B,B,B,A,C,C,C,A,C,C,C,B,D,A,FALSE
B,A,B,B,B,B,A,B,B,B,A,B,B,A,A,C,C,B,C,A,A,FALSE
B,B,D,B,B,C,A,B,B,B,B,C,C,A,A,C,C,C,A,C,A,FALSE
B,B,B,B,B,B,A,B,B,B,B,B,B,A,A,C,C,C,B,C,A,FALSE
B,C,B,B,B,B,A,B,B,B,B,B,B,C,A,C,C,C,B,C,A,FALSE
B,B,B,B,B,B,A,A,B,B,B,B,B,A,A,C,C,B,C,D,A,FALSE
B,C,B,B,B,B,A,C,B,B,B,B,B,B,A,C,C,B,C,C,A,FALSE
B,C,B,B,C,B,A,C,B,B,B,B,B,C,A,C,C,B,C,C,A,FALSE
B,C,D,B,B,B,A,B,C,B,B,C,C,C,A,C,C,C,B,D,A,FALSE
D,C,D,D,B,C,A,B,C,B,B,C,C,C,A,C,C,C,A,D,A,FALSE
B,A,B,B,A,B,A,A,B,B,C,B,B,A,A,C,C,C,B,A,A,FALSE
B,B,B,B,B,B,A,A,B,B,C,B,B,C,A,C,C,C,B,C,A,FALSE
B,A,B,B,B,B,A,B,B,B,C,B,B,A,A,C,C,C,B,C,A,FALSE
B,B,B,B,B,B,A,B,B,B,C,C,C,D,A,C,C,C,B,D,A,FALSE
B,B,D,B,C,B,A,C,B,B,C,C,C,C,A,C,C,C,B,C,A,FALSE
B,C,B,B,B,B,A,A,B,B,C,B,B,A,A,C,C,B,C,A,A,FALSE
B,A,B,B,B,B,A,B,B,B,C,B,B,A,A,C,C,B,C,C,A,TRUE
B,B,B,B,B,A,A,B,B,B,C,B,B,C,A,C,C,B,C,C,A,FALSE
B,C,B,B,B,B,A,B,B,B,C,B,B,C,A,C,C,B,C,C,A,FALSE
B,A,B,B,B,B,A,C,B,B,C,B,B,A,A,C,C,B,C,A,A,FALSE
B,C,B,B,B,B,A,C,B,B,C,B,B,C,A,C,C,B,C,C,A,FALSE
B,B,B,B,B,B,A,C,B,B,C,B,B,C,A,C,C,B,C,D,A,FALSE
D,B,D,D,C,B,A,B,C,C,C,C,C,C,A,C,C,C,A,C,A,FALSE
A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,C,C,A,D,A,B,FALSE
B,A,B,A,A,B,A,A,B,A,A,B,B,A,A,C,C,B,C,A,B,FALSE
B,C,B,B,B,B,A,A,B,B,A,B,B,C,A,C,C,C,B,C,B,FALSE
B,B,B,B,B,B,A,A,B,B,A,C,C,A,A,C,C,C,B,C,B,FALSE
B,A,B,B,B,B,A,A,B,B,A,B,B,A,A,C,C,B,C,C,B,FALSE
B,A,B,B,A,B,A,B,B,B,A,B,B,A,A,C,C,B,C,A,B,FALSE
B,A,B,B,B,B,A,B,B,B,A,B,B,A,A,C,C,B,C,A,B,FALSE
D,B,D,D,B,B,A,B,C,B,A,C,C,A,A,C,C,C,A,A,B,FALSE
B,B,B,B,B,B,A,A,B,B,B,B,B,C,A,C,C,C,B,C,B,FALSE
B,A,B,B,B,B,A,B,B,B,B,B,B,A,A,C,C,C,B,C,B,FALSE
B,B,B,B,B,B,A,B,B,B,B,B,B,A,A,C,C,B,C,A,B,FALSE
D,C,D,D,B,C,A,B,C,B,B,C,C,A,A,C,C,C,A,C,B,FALSE
B,B,B,B,B,B,B,B,B,B,A,B,B,C,A,A,A,B,C,A,A,FALSE
B,B,D,B,C,B,B,C,B,B,A,B,B,A,A,A,A,B,C,C,A,FALSE
C,B,D,C,B,B,B,C,C,C,A,C,C,C,A,A,A,C,B,C,A,TRUE
D,C,D,D,C,B,B,C,C,B,A,C,C,C,A,A,A,C,B,C,A,FALSE
B,A,B,B,B,B,B,B,B,B,A,B,B,A,A,A,B,B,C,A,A,FALSE
B,B,B,B,B,B,B,C,B,B,B,B,B,A,A,A,B,B,C,A,A,FALSE
B,C,B,B,B,B,B,C,B,B,B,B,B,A,A,A,B,B,C,A,A,FALSE
B,C,D,B,B,B,B,C,B,B,B,B,B,A,A,A,B,B,C,A,A,FALSE
B,C,B,B,C,B,B,C,B,B,B,B,B,C,A,A,B,B,C,A,A,FALSE
B,B,D,B,B,B,B,B,C,B,B,C,C,A,A,A,B,C,A,D,A,FALSE
C,C,D,C,C,B,B,C,C,C,B,C,C,D,A,A,B,C,B,C,A,TRUE
D,C,D,D,B,B,B,B,C,C,B,C,C,C,A,A,B,C,A,C,A,FALSE
D,B,D,D,C,B,B,C,C,C,B,C,C,C,A,A,B,C,B,C,A,FALSE
B,A,B,B,B,B,B,A,B,B,A,C,C,A,A,C,C,C,A,A,A,FALSE
B,A,B,B,A,B,B,A,B,B,A,B,B,A,A,C,C,C,B,A,A,FALSE
B,C,D,B,B,B,B,C,B,B,A,C,C,B,A,C,C,C,B,A,A,FALSE
B,C,D,B,B,B,B,C,B,B,A,C,C,C,A,C,C,C,B,C,A,FALSE
B,A,B,B,B,B,B,B,B,B,A,B,B,A,A,B,C,B,C,A,A,FALSE
B,A,B,B,B,B,B,B,B,B,A,B,B,A,A,B,C,B,C,C,A,FALSE
B,C,B,B,C,B,B,C,B,B,A,B,B,A,A,C,C,B,C,A,A,FALSE
B,C,D,B,C,B,B,C,B,B,A,B,B,C,A,C,C,B,C,C,A,TRUE
D,C,D,D,C,B,B,C,C,C,A,C,C,C,A,C,C,C,B,A,A,FALSE
D,C,D,D,B,C,B,B,C,B,B,C,C,A,A,C,C,C,A,D,A,FALSE
D,B,D,D,C,C,B,C,C,C,B,D,D,C,A,C,C,D,A,D,A,FALSE
D,C,D,D,C,C,B,C,C,C,B,D,D,C,A,C,C,D,A,D,A,FALSE
D,C,D,D,C,C,B,C,C,B,B,C,C,C,A,C,C,C,B,C,A,FALSE
B,C,D,B,B,B,B,B,B,B,C,C,C,C,A,C,C,C,A,A,A,FALSE
B,A,B,B,C,C,B,B,B,B,C,C,C,A,A,C,C,C,A,C,A,FALSE
B,C,D,B,B,C,B,B,B,B,C,C,C,C,A,C,C,C,A,D,A,FALSE
B,A,B,B,B,B,B,B,B,B,C,B,B,A,A,C,C,C,B,C,A,FALSE
B,B,D,B,B,B,B,B,B,B,C,C,C,A,A,C,C,C,B,C,A,FALSE
B,A,B,B,B,B,B,B,B,B,C,B,B,C,A,C,C,B,C,A,A,FALSE
B,B,B,B,B,B,B,B,B,B,C,B,B,A,A,C,C,B,C,A,A,FALSE
B,C,B,B,B,B,B,B,B,B,C,B,B,C,A,C,C,B,C,C,A,FALSE
B,A,B,B,B,B,B,C,B,B,C,B,B,A,A,C,C,B,C,A,A,FALSE
B,A,B,B,C,B,B,C,B,B,C,B,B,A,A,C,C,B,C,A,A,FALSE
B,B,B,B,B,B,B,C,B,B,C,B,B,A,A,C,C,B,C,A,A,FALSE
B,B,B,B,B,B,B,C,B,B,C,B,B,C,A,C,C,B,C,A,A,FALSE
B,C,B,B,C,B,B,C,B,B,C,B,B,D,A,C,C,B,C,A,A,FALSE
B,A,B,B,B,B,B,C,B,B,C,B,B,A,A,C,C,B,C,C,A,FALSE
B,B,B,B,C,B,B,C,B,B,C,B,B,C,A,C,C,B,C,C,A,FALSE
B,C,B,B,C,B,B,C,B,B,C,B,B,A,A,C,C,B,C,C,A,FALSE
B,C,B,B,B,B,B,C,B,B,C,B,B,C,A,C,C,B,C,C,A,FALSE
B,C,B,B,B,B,B,C,B,B,C,B,B,C,A,C,C,B,C,C,A,TRUE
B,B,D,B,C,B,B,C,B,B,C,B,B,C,A,C,C,B,C,D,A,FALSE
B,C,B,B,B,B,B,C,B,B,C,B,B,C,A,C,C,B,C,D,A,FALSE
B,B,D,B,B,B,B,C,B,B,C,C,C,A,A,C,C,B,C,A,A,FALSE
B,B,B,B,C,B,B,C,B,B,C,C,C,A,A,C,C,B,C,A,A,FALSE
B,C,D,B,C,B,B,C,B,B,C,C,C,C,A,C,C,B,C,C,A,FALSE
B,C,C,B,C,C,B,C,B,B,C,C,C,C,A,C,C,B,C,C,A,TRUE
C,C,D,C,C,C,B,C,C,B,C,C,C,C,A,C,C,C,B,C,A,FALSE
D,A,D,D,C,B,B,C,C,C,C,C,C,A,A,C,C,C,A,C,A,FALSE
D,B,D,D,C,C,B,C,C,C,C,C,C,A,A,C,C,C,A,C,A,FALSE
D,C,D,D,C,C,B,C,C,C,C,C,C,B,A,C,C,C,A,C,A,FALSE
D,C,D,D,C,C,B,C,C,B,C,C,C,C,A,C,C,C,A,D,A,FALSE
D,C,D,D,C,C,B,B,C,C,C,D,D,C,A,C,C,D,A,C,A,FALSE
D,C,D,D,C,C,B,C,C,B,C,C,C,C,A,C,C,C,B,C,A,FALSE
B,C,B,B,B,B,B,B,B,B,A,C,C,C,A,C,C,C,B,D,B,FALSE
B,C,D,B,B,B,B,A,C,B,A,C,C,C,A,C,C,C,A,D,B,FALSE
D,B,D,D,C,B,B,C,C,C,A,C,C,A,A,C,C,C,A,A,B,FALSE
D,C,D,D,C,C,B,C,C,C,A,D,D,A,A,C,C,C,A,A,B,FALSE
D,C,D,D,B,B,B,B,C,B,A,C,C,C,A,C,C,D,A,D,B,FALSE
B,A,B,B,B,B,B,A,B,B,B,B,B,A,A,C,C,C,B,A,B,FALSE
B,A,B,B,B,B,B,B,B,B,B,B,B,A,A,C,C,C,B,A,B,FALSE
B,A,B,B,B,B,B,B,B,B,B,C,C,A,A,C,C,C,B,A,B,FALSE
B,B,D,B,B,B,B,C,B,B,B,C,C,A,A,C,C,C,B,A,B,FALSE
D,B,D,D,B,C,B,B,C,B,B,C,C,A,A,C,C,C,A,C,B,FALSE
D,B,D,D,B,C,B,B,C,C,B,D,D,A,A,C,C,D,A,C,B,FALSE
D,B,D,D,B,C,B,B,C,C,B,D,D,B,A,C,C,D,A,C,B,FALSE
B,B,D,B,B,C,B,B,B,B,C,C,C,C,A,C,C,C,B,C,B,FALSE
B,C,B,B,B,B,B,B,B,B,C,C,C,C,A,C,C,C,B,C,B,FALSE
B,A,D,B,C,B,B,C,B,B,C,C,C,A,A,C,C,C,B,A,B,FALSE
B,C,C,B,C,B,B,C,B,B,C,C,C,C,A,C,C,C,B,A,B,TRUE
B,C,D,B,B,B,B,C,B,B,C,C,C,C,A,C,C,C,B,D,B,FALSE
B,B,D,B,B,B,B,C,B,B,C,C,C,B,A,C,C,B,C,C,B,FALSE
B,C,D,B,B,B,B,C,B,B,C,C,C,B,A,C,C,B,C,C,B,FALSE
B,B,D,B,B,B,B,B,C,B,C,C,C,B,A,C,C,C,A,C,B,FALSE
B,C,D,B,B,B,B,C,C,B,C,C,C,C,A,C,C,C,B,D,B,FALSE
D,C,D,C,C,C,B,C,C,B,C,C,C,A,A,C,C,C,A,C,B,TRUE
D,C,D,D,C,C,B,C,C,C,C,C,C,C,A,C,C,D,A,C,B,FALSE
D,C,D,D,C,C,B,C,C,B,C,C,C,C,A,C,C,C,B,C,B,FALSE
D,C,D,D,C,B,C,C,C,C,A,D,D,A,A,A,A,C,A,A,A,FALSE
D,C,D,D,C,B,C,C,C,C,B,C,C,C,A,A,B,C,A,C,A,FALSE
D,C,D,D,C,C,C,C,C,C,B,C,C,D,A,A,B,C,A,D,A,FALSE
D,B,D,D,C,B,C,C,C,C,B,C,C,A,A,A,B,C,B,A,A,FALSE
D,C,D,D,C,B,C,C,C,C,B,C,C,C,A,A,B,C,B,A,A,FALSE
D,A,D,D,C,B,C,C,C,C,B,C,C,C,A,A,B,B,C,C,A,FALSE
B,B,B,B,B,B,C,A,B,B,A,C,C,A,A,C,C,C,A,C,A,FALSE
D,C,D,D,C,C,C,C,C,C,A,C,C,C,A,C,C,C,A,A,A,FALSE
D,C,D,D,C,C,C,C,C,C,A,C,C,C,A,C,C,C,B,A,A,FALSE
D,C,D,D,C,B,C,C,D,D,A,D,D,C,A,C,C,D,A,C,A,FALSE
D,D,D,D,C,C,C,C,D,D,A,D,D,D,A,C,C,D,A,C,A,FALSE
C,C,D,C,B,B,C,B,C,B,B,C,C,A,A,C,C,C,A,A,A,FALSE
C,C,D,C,C,C,C,C,C,B,B,C,C,C,A,C,C,C,B,A,A,TRUE
D,C,D,D,C,C,C,C,C,C,B,C,C,C,A,C,C,C,A,C,A,TRUE
D,C,D,D,C,C,C,C,C,C,B,C,C,C,A,C,C,C,A,D,A,FALSE
D,C,D,D,C,C,C,C,C,C,B,D,D,D,A,C,C,C,A,C,A,FALSE
B,A,B,B,B,B,C,B,B,B,C,B,B,A,A,C,C,C,B,C,A,FALSE
B,C,D,B,B,C,C,C,B,B,C,C,C,C,A,C,C,C,B,C,A,FALSE
B,C,D,B,C,B,C,C,B,B,C,C,C,A,A,C,C,B,C,A,A,FALSE
C,B,D,C,B,B,C,B,C,C,C,C,C,C,A,C,C,C,A,A,A,TRUE
D,B,D,D,C,B,C,B,C,C,C,C,C,C,A,C,C,C,A,C,A,FALSE
D,C,D,D,B,B,C,B,C,B,C,C,C,C,A,C,C,C,A,C,A,FALSE
D,C,D,D,C,C,C,B,C,C,C,C,C,C,A,C,C,C,A,C,A,FALSE
D,B,D,D,B,C,C,B,C,B,C,C,C,A,A,C,C,C,A,D,A,FALSE
D,A,D,D,C,C,C,C,C,C,C,C,C,A,A,C,C,C,A,C,A,FALSE
D,C,D,D,C,C,C,C,C,B,C,C,C,C,A,C,C,C,A,C,A,TRUE
D,C,D,D,C,C,C,C,C,C,C,C,C,C,A,C,C,C,A,C,A,FALSE
D,C,D,D,C,C,C,C,C,C,C,C,C,D,A,C,C,C,A,C,A,FALSE
D,C,D,D,C,C,C,C,C,C,C,C,C,D,A,C,C,C,A,C,A,TRUE
D,B,D,D,C,C,C,C,C,C,C,C,C,C,A,C,C,C,A,D,A,FALSE
D,C,D,D,C,C,C,C,C,C,C,C,C,C,A,C,C,C,A,D,A,FALSE
D,C,D,D,C,C,C,C,C,C,C,C,C,D,A,C,C,C,A,D,A,TRUE
D,C,D,D,C,B,C,C,C,C,C,D,D,C,A,C,C,C,A,A,A,FALSE
D,C,D,D,C,C,C,C,C,C,C,D,D,D,A,C,C,C,A,D,A,FALSE
D,C,D,D,C,C,C,C,C,C,C,D,D,D,A,C,C,C,A,D,A,TRUE
D,C,D,D,C,C,C,C,C,C,C,D,D,A,A,C,C,D,A,C,A,TRUE
D,C,D,D,C,C,C,C,C,C,C,D,D,A,A,C,C,D,A,D,A,TRUE
D,C,D,D,C,C,C,C,C,C,C,D,D,C,A,C,C,D,A,D,A,FALSE
D,C,D,D,C,C,C,C,C,C,C,D,D,D,A,C,C,D,A,D,A,FALSE
D,C,D,D,C,B,C,C,C,B,C,C,C,A,A,C,C,C,B,A,A,FALSE
D,A,D,D,C,B,C,C,C,C,C,C,C,A,A,C,C,C,B,C,A,FALSE
D,A,D,D,C,B,C,C,C,C,C,C,C,C,A,C,C,C,B,C,A,FALSE
D,C,D,D,C,B,C,C,C,C,C,C,C,A,A,C,C,C,B,C,A,FALSE
D,C,D,D,C,C,C,C,C,C,C,C,C,A,A,C,C,C,B,C,A,FALSE
D,C,D,D,C,B,C,C,C,B,C,C,C,D,A,C,C,C,B,C,A,FALSE
D,C,D,D,C,C,C,C,C,B,C,C,C,D,A,C,C,C,B,C,A,TRUE
D,C,D,D,C,C,C,C,C,C,C,C,C,D,A,C,C,C,B,C,A,FALSE
D,B,D,D,C,B,C,C,C,C,C,C,C,A,A,C,C,C,B,D,A,TRUE
D,C,D,D,C,C,C,C,C,C,C,C,C,C,A,C,C,C,B,D,A,FALSE
D,A,D,D,C,B,C,C,C,C,C,C,C,A,A,C,C,B,C,C,A,FALSE
D,A,D,D,C,B,C,D,C,C,C,C,C,A,A,C,C,B,C,C,A,FALSE
D,B,D,D,C,C,C,C,D,C,C,D,D,C,A,C,C,D,A,D,A,FALSE
D,C,D,D,C,B,C,C,C,C,A,C,C,C,A,C,C,C,A,D,B,FALSE
D,C,D,D,C,C,C,C,C,C,A,C,C,C,A,C,C,C,A,D,B,FALSE
D,B,D,D,C,C,C,C,C,C,A,D,D,C,A,C,C,D,A,D,B,TRUE
D,C,D,D,C,C,C,C,C,C,A,C,C,A,A,C,C,C,B,C,B,FALSE
B,C,D,B,B,C,C,B,B,B,B,C,C,A,A,C,C,C,A,A,B,FALSE
B,C,D,B,B,C,C,B,B,B,B,C,C,C,A,C,C,C,A,C,B,FALSE
D,C,D,D,C,C,C,C,C,C,B,C,C,C,A,C,C,C,A,D,B,FALSE
D,C,D,D,B,C,C,B,C,C,B,D,D,A,A,C,C,D,A,C,B,FALSE
D,C,D,D,C,C,C,C,C,C,B,D,D,A,A,C,C,D,A,C,B,FALSE
D,C,D,D,C,C,C,C,D,C,B,D,D,C,A,C,C,D,A,C,B,FALSE
